PG.ProteinGroups,PG.ProteinAccessions,PG.Genes,PG.Organisms,PG.ProteinDescriptions,[1] 07172024_300SPD_5cmIO_JW_50ngMix1_Rep1.raw.PG.MS2Quantity,[2] 07172024_300SPD_5cmIO_JW_50ngMix1_Rep2.raw.PG.MS2Quantity,[3] 07172024_300SPD_5cmIO_JW_50ngMix1_Rep3.raw.PG.MS2Quantity,[4] 07172024_300SPD_5cmIO_JW_50ngMix2_Rep1.raw.PG.MS2Quantity,[5] 07172024_300SPD_5cmIO_JW_50ngMix2_Rep2.raw.PG.MS2Quantity,[6] 07172024_300SPD_5cmIO_JW_50ngMix2_Rep3.raw.PG.MS2Quantity,[7] 07172024_300SPD_5cmIO_JW_50ngMix3_Rep1.raw.PG.MS2Quantity,[8] 07172024_300SPD_5cmIO_JW_50ngMix3_Rep2.raw.PG.MS2Quantity,[9] 07172024_300SPD_5cmIO_JW_50ngMix3_Rep3.raw.PG.MS2Quantity,[10] 07172024_300SPD_5cmIO_JW_50ngMix4_Rep1.raw.PG.MS2Quantity,[11] 07172024_300SPD_5cmIO_JW_50ngMix4_Rep2.raw.PG.MS2Quantity,[12] 07172024_300SPD_5cmIO_JW_50ngMix4_Rep3.raw.PG.MS2Quantity,[13] 07172024_300SPD_5cmIO_JW_50ngMix5_Rep1.raw.PG.MS2Quantity,[14] 07172024_300SPD_5cmIO_JW_50ngMix5_Rep2.raw.PG.MS2Quantity,[15] 07172024_300SPD_5cmIO_JW_50ngMix5_Rep3.raw.PG.MS2Quantity
A0A8I5KUD9;Q9UQ13,A0A8I5KUD9;Q9UQ13,SHOC2,Homo sapiens,SHOC2 leucine rich repeat scaffold protein;Leucine-rich repeat protein SHOC-2,184.11390686035156,145.08692932128906,119.9043960571289,130.2284393310547,92.51581573486328,204.6283416748047,127.49679565429688,NaN,125.05059814453125,117.28419494628906,135.8673095703125,151.37684631347656,126.6480941772461,125.34540557861328,118.09556579589844
A0A8I5KUI4;A0A8Q3SHF1;A0A8Q3SHH4;Q4G0J3,A0A8I5KUI4;A0A8Q3SHF1;A0A8Q3SHH4;Q4G0J3,LARP7,Homo sapiens,"La ribonucleoprotein 7, transcriptional regulator;La-related protein 7;La-related protein 7;La-related protein 7",320.8634033203125,268.5095520019531,274.76080322265625,301.84808349609375,334.1973571777344,306.5466003417969,302.13067626953125,241.77951049804688,295.1748046875,284.8861083984375,292.148193359375,353.37030029296875,318.8117370605469,315.0184631347656,253.21253967285156
A0A8I5KUL7;F8W7Q4;Q96A26,A0A8I5KUL7;F8W7Q4;Q96A26,FAM162A,Homo sapiens,Family with sequence similarity 162 member A;Family with sequence similarity 162 member A;Protein FAM162A,455.81915283203125,458.2742004394531,502.7749938964844,463.9183654785156,516.6805419921875,494.14337158203125,535.2628784179688,502.8675231933594,492.2599792480469,477.5712890625,421.9041748046875,529.7155151367188,501.4960632324219,450.28936767578125,443.3861999511719
A0A8I5KUM4;A0A8I5QKQ8;O15269,A0A8I5KUM4;A0A8I5QKQ8;O15269,SPTLC1,Homo sapiens,Serine palmitoyltransferase long chain base subunit 1;Serine palmitoyltransferase long chain base subunit 1;Serine palmitoyltransferase 1,98.98484802246094,120.57658386230469,170.8223114013672,166.90353393554688,178.32342529296875,150.86395263671875,199.5938262939453,163.27516174316406,150.40823364257812,177.85342407226562,147.09756469726562,123.03836059570312,151.2021484375,143.80435180664062,158.2447052001953
A0A8I5KUT1;A0A8I5KWW9;A0A8I5KXJ0;A0A8I5KYJ3;A0A8I5QJH1;A0A8I5QL16;Q7Z2K6,A0A8I5KUT1;A0A8I5KWW9;A0A8I5KXJ0;A0A8I5KYJ3;A0A8I5QJH1;A0A8I5QL16;Q7Z2K6,ERMP1,Homo sapiens,Endoplasmic reticulum metallopeptidase 1,1369.4368896484375,1330.3104248046875,1385.4649658203125,1312.58984375,1338.7034912109375,1285.88623046875,1389.0908203125,1352.6827392578125,1313.0140380859375,1462.546630859375,1529.95556640625,1487.1328125,1509.759033203125,1416.6300048828125,1353.9542236328125
A0A8I5KVA2;Q8IWJ2,A0A8I5KVA2;Q8IWJ2,GCC2,Homo sapiens,GRIP and coiled-coil domain containing 2;GRIP and coiled-coil domain-containing protein 2,56.54633331298828,59.062110900878906,65.88732147216797,92.06249237060547,57.65807342529297,56.74501037597656,69.82857513427734,61.28217697143555,51.915069580078125,59.274269104003906,88.26402282714844,61.592811584472656,48.11356735229492,66.2952651977539,80.01971435546875
A0A8I5KVF8;Q8N3U4,A0A8I5KVF8;Q8N3U4,STAG2,Homo sapiens,Cohesin subunit SA;Cohesin subunit SA-2,232.24349975585938,198.4481201171875,177.83065795898438,209.79652404785156,277.9627380371094,196.41226196289062,222.29998779296875,251.81788635253906,232.07684326171875,226.6783447265625,209.1810760498047,199.35601806640625,203.68014526367188,241.44334411621094,216.16177368164062
A0A8I5KVM3;A0A8I5QL44;Q7Z7C8,A0A8I5KVM3;A0A8I5QL44;Q7Z7C8,TAF8,Homo sapiens,Transcription initiation factor TFIID subunit 8,299.25250244140625,298.9453125,271.6808776855469,234.26080322265625,162.11669921875,247.2989044189453,283.8699645996094,223.52613830566406,245.6292266845703,330.028564453125,387.7579345703125,379.2591247558594,215.05543518066406,202.96743774414062,249.2327880859375
A0A8I5KVU2;A0A8I5KWN8;Q92615,A0A8I5KVU2;A0A8I5KWN8;Q92615,LARP4B,Homo sapiens,La ribonucleoprotein 4B;La ribonucleoprotein 4B (Fragment);La-related protein 4B,114.3843002319336,138.7647705078125,116.98877716064453,134.15829467773438,154.41921997070312,159.60227966308594,128.84506225585938,156.61463928222656,114.34371948242188,140.70794677734375,148.99769592285156,176.6326446533203,140.32730102539062,95.5689697265625,153.75875854492188
A0A8I5KW59;Q9BS26,A0A8I5KW59;Q9BS26,ERP44,Homo sapiens,Endoplasmic reticulum protein 44;Endoplasmic reticulum resident protein 44,398.6221618652344,370.1959533691406,440.1795959472656,461.5054016113281,472.05792236328125,406.1204528808594,428.1876525878906,439.434326171875,361.5357666015625,385.4225158691406,409.15863037109375,441.9896240234375,405.706787109375,440.002197265625,409.1372985839844
A0A8I5KWA8;A0A8I5KXV0;A0A8J9FM07;Q04656,A0A8I5KWA8;A0A8I5KXV0;A0A8J9FM07;Q04656,ATP7A,Homo sapiens,P-type Cu(+) transporter;P-type Cu(+) transporter;P-type Cu(+) transporter;Copper-transporting ATPase 1,194.77793884277344,169.0175018310547,164.4396514892578,209.65628051757812,179.4070587158203,186.05433654785156,151.98538208007812,206.6267547607422,221.80862426757812,175.363525390625,164.49949645996094,203.699951171875,192.27093505859375,188.88710021972656,178.10800170898438
A0A8I5KWI2,A0A8I5KWI2,DPF1,Homo sapiens,"D4, zinc and double PHD fingers family 1, isoform CRA_c",78.05581665039062,39.7572021484375,NaN,179.6083221435547,147.71192932128906,78.44776916503906,122.79338836669922,100.58280944824219,208.7440948486328,90.9404525756836,195.2802276611328,96.1550521850586,145.78244018554688,179.06069946289062,57.3229866027832
A0A8I5KWL0,A0A8I5KWL0,SOS1,Homo sapiens,SOS Ras/Rac guanine nucleotide exchange factor 1,225.203369140625,244.87620544433594,283.75677490234375,257.6936950683594,214.71621704101562,267.885498046875,241.3912353515625,237.6077117919922,218.478515625,215.23934936523438,256.5772705078125,240.8597412109375,170.83428955078125,224.4171905517578,190.34957885742188
A0A8I5KWQ7;Q16850,A0A8I5KWQ7;Q16850,;CYP51A1,Homo sapiens,FERM domain-containing protein;Lanosterol 14-alpha demethylase,177.22103881835938,167.2386932373047,187.07017517089844,122.22283172607422,199.67959594726562,190.5837860107422,182.26531982421875,147.7677459716797,113.7154312133789,183.7893524169922,143.36033630371094,192.9286651611328,143.93336486816406,130.60604858398438,144.94091796875
A0A8I5KWR6;A0A8Q3WL04;H0Y465;P21359,A0A8I5KWR6;A0A8Q3WL04;H0Y465;P21359,NF1,Homo sapiens,Neurofibromin 1;Neurofibromin 1;Neurofibromin 1 (Fragment);Neurofibromin,53.87704086303711,67.8184814453125,83.847900390625,91.58001708984375,72.54383850097656,56.83100891113281,75.12017822265625,62.37736129760742,58.56886672973633,68.90686798095703,70.6953125,69.7262954711914,55.44961929321289,60.304500579833984,92.73287200927734
A0A8I5KWT8;P35579,A0A8I5KWT8;P35579,MYH9,Homo sapiens,Myosin heavy chain 9;Myosin-9,3946.603759765625,3889.4755859375,3933.5302734375,3887.905029296875,3870.07861328125,3950.96875,3891.778076171875,3897.205322265625,3894.104736328125,3815.62451171875,3841.516845703125,3791.0283203125,3895.282470703125,3900.339599609375,3869.63671875
A0A8I5KX04;O94913,A0A8I5KX04;O94913,PCF11,Homo sapiens,PCF11 cleavage and polyadenylation factor subunit;Pre-mRNA cleavage complex 2 protein Pcf11,76.64546203613281,84.6916275024414,70.92494201660156,90.63407135009766,107.2588882446289,92.37073516845703,81.1522445678711,76.06864166259766,83.41362762451172,81.8604965209961,85.5838394165039,88.46257019042969,92.86865234375,93.25707244873047,77.37081146240234
A0A8I5KX10,A0A8I5KX10,MYO5A,Homo sapiens,Myosin VA (Fragment),327.2624816894531,309.8710632324219,405.8922119140625,390.5268859863281,348.0258483886719,328.41485595703125,283.4716491699219,302.6398620605469,263.2546081542969,236.67660522460938,261.87542724609375,272.73431396484375,201.3743438720703,181.2716827392578,149.85877990722656
A0A8I5KX65;A0A8I5KY88;A0A8I5KZ67;Q6UX04,A0A8I5KX65;A0A8I5KY88;A0A8I5KZ67;Q6UX04,CWC27,Homo sapiens,CWC27 spliceosome associated cyclophilin;CWC27 spliceosome associated cyclophilin;CWC27 spliceosome associated cyclophilin;Spliceosome-associated protein CWC27 homolog,92.09051513671875,116.16461181640625,104.65230560302734,123.89517974853516,102.60003662109375,129.10682678222656,107.96216583251953,135.0366973876953,123.39054107666016,171.88717651367188,130.97674560546875,91.01731872558594,133.52374267578125,132.57183837890625,127.09105682373047
A0A8I5KX71;Q5T1M5,A0A8I5KX71;Q5T1M5,FKBP15,Homo sapiens,peptidylprolyl isomerase;FK506-binding protein 15,241.34324645996094,194.1994171142578,232.7674560546875,180.4610595703125,192.7635955810547,218.07244873046875,204.6208038330078,190.68649291992188,244.5616455078125,198.25381469726562,206.9375,190.524658203125,202.67271423339844,217.93641662597656,212.13412475585938
A0A8I5KX72;O15226,A0A8I5KX72;O15226,NKRF,Homo sapiens,NFKB repressing factor;NF-kappa-B-repressing factor,486.8067321777344,451.3143310546875,449.3380126953125,485.13507080078125,459.8612365722656,527.0850830078125,454.39898681640625,465.400390625,526.8670043945312,435.47222900390625,457.86456298828125,444.26416015625,462.4963073730469,485.7925720214844,406.43621826171875
A0A8I5KXJ8;A0A8I5KXY4;A0A8I5QJS0;A0A8I5QKY1;P38435,A0A8I5KXJ8;A0A8I5KXY4;A0A8I5QJS0;A0A8I5QKY1;P38435,GGCX,Homo sapiens,Gamma-glutamyl carboxylase;Gamma-glutamyl carboxylase;Gamma-glutamyl carboxylase;Vitamin K-dependent gamma-carboxylase;Vitamin K-dependent gamma-carboxylase,256.8868103027344,288.4464111328125,329.0054016113281,267.6969909667969,250.17115783691406,311.3386535644531,278.5372314453125,377.9075622558594,272.8987121582031,421.6192321777344,294.9090881347656,327.5796203613281,338.8877868652344,322.6950988769531,304.7052307128906
A0A8I5KXR3;Q03164,A0A8I5KXR3;Q03164,KMT2A,Homo sapiens,Histone-lysine N-methyltransferase;Histone-lysine N-methyltransferase 2A,37.70116424560547,23.344635009765625,34.51032257080078,22.789104461669922,27.904062271118164,26.01321029663086,23.887914657592773,29.10685920715332,36.154415130615234,37.9940299987793,42.10322189331055,30.103240966796875,23.981184005737305,39.60731506347656,21.358854293823242
A0A8I5KXR5;Q9HCD6,A0A8I5KXR5;Q9HCD6,TANC2,Homo sapiens,"Tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2;Protein TANC2",29.968704223632812,44.556671142578125,49.53138732910156,29.404613494873047,50.27094650268555,68.087158203125,52.770751953125,32.85995864868164,49.68651580810547,62.59281921386719,51.567771911621094,128.19715881347656,42.03296661376953,46.23763656616211,58.72841262817383
A0A8I5KXS9;A0A8I5KYD6;A0A8I5KZ92;A0A8I5QKZ3;H3BRD3;Q9NVM4,A0A8I5KXS9;A0A8I5KYD6;A0A8I5KZ92;A0A8I5QKZ3;H3BRD3;Q9NVM4,PRMT7,Homo sapiens,Protein arginine N-methyltransferase;Protein arginine N-methyltransferase;Protein arginine N-methyltransferase;Protein arginine methyltransferase 7;Protein arginine N-methyltransferase;Protein arginine N-methyltransferase 7,240.6971893310547,255.9220733642578,252.2687530517578,263.08392333984375,264.4274597167969,249.38658142089844,295.02886962890625,217.58323669433594,234.20437622070312,318.3203430175781,232.43844604492188,262.7624206542969,251.93194580078125,225.88072204589844,248.10630798339844
A0A8I5KXY7;P32189;Q14409,A0A8I5KXY7;P32189;Q14409,GK;GK;GK3,Homo sapiens,glycerol kinase;Glycerol kinase;Glycerol kinase 3,64.63329315185547,46.45836639404297,36.0190315246582,NaN,115.2149429321289,1.7304145097732544,45.94716262817383,68.49726104736328,NaN,95.2524185180664,78.53927612304688,NaN,36.33688735961914,93.88180541992188,NaN
A0A8I5KZ38;P35580,A0A8I5KZ38;P35580,MYH10,Homo sapiens,Myosin heavy chain 10;Myosin-10,1052.948486328125,1030.99365234375,1047.5565185546875,1020.3803100585938,873.8780517578125,890.5935668945312,1024.3687744140625,1086.81494140625,982.5978393554688,843.4586181640625,879.763916015625,1018.7953491210938,929.3693237304688,858.9603881835938,922.9340209960938
A0A8I5QJR7;Q9Y4W6,A0A8I5QJR7;Q9Y4W6,AFG3L2,Homo sapiens,AFG3 like matrix AAA peptidase subunit 2;AFG3-like protein 2,239.1453399658203,336.645263671875,359.262939453125,255.20709228515625,359.8583984375,303.4044189453125,309.88043212890625,258.55010986328125,289.8777160644531,321.75335693359375,333.704345703125,295.65277099609375,339.74139404296875,301.4717712402344,367.5649108886719
A0A8I5QKM0;B0QY64;Q9UH99,A0A8I5QKM0;B0QY64;Q9UH99,SUN2,Homo sapiens,Sad1 and UNC84 domain containing 2;Sad1 and UNC84 domain containing 2;SUN domain-containing protein 2,65.66893005371094,53.698551177978516,75.16267395019531,72.03286743164062,94.36347961425781,57.725032806396484,77.01239013671875,85.24880981445312,75.45658111572266,48.07749938964844,82.65702819824219,93.00422668457031,65.44297790527344,88.37090301513672,64.16944885253906
A0A8I5QL06;Q8TEK3,A0A8I5QL06;Q8TEK3,DOT1L,Homo sapiens,"Histone-lysine N-methyltransferase, H3 lysine-79 specific;Histone-lysine N-methyltransferase, H3 lysine-79 specific",180.8525390625,155.80091857910156,173.49270629882812,102.71519470214844,110.97831726074219,128.6236572265625,95.03096008300781,149.7861328125,96.19401550292969,NaN,110.28276062011719,264.52789306640625,NaN,116.91548919677734,187.40695190429688
A0A8J9ASZ5;Q86TC9,A0A8J9ASZ5;Q86TC9,MYPN,Homo sapiens,Myopalladin,421.6863708496094,429.12677001953125,428.84344482421875,413.20660400390625,385.3562316894531,412.5906982421875,448.9132385253906,418.1660461425781,406.01629638671875,432.6550598144531,448.91448974609375,495.17425537109375,429.4275817871094,424.8324279785156,477.8915100097656
A0A8J9AUI2;Q15042,A0A8J9AUI2;Q15042,RAB3GAP1,Homo sapiens,Rab3 GTPase-activating protein catalytic subunit,180.330322265625,187.1032257080078,224.06907653808594,200.2761688232422,199.11785888671875,209.97889709472656,226.21145629882812,179.9966583251953,198.83702087402344,181.00747680664062,203.44720458984375,209.83729553222656,205.00526428222656,197.26939392089844,218.97557067871094
A0A8J9C2I7;D6RFI4;P78337;Q99697,A0A8J9C2I7;D6RFI4;P78337;Q99697,PITX2;PITX2;PITX1;PITX2,Homo sapiens,Homeobox protein;Paired like homeodomain 2 (Fragment);Pituitary homeobox 1;Pituitary homeobox 2,61.84978485107422,131.49786376953125,132.73065185546875,62.18513488769531,94.84733581542969,NaN,115.05862426757812,89.76566314697266,NaN,76.57736206054688,82.0818862915039,88.68199157714844,95.01262664794922,98.81846618652344,48.43522644042969
A0A8J9C4H3;A0A8Q3SHH2;A0A8Q3WK92;A0A8Q3WKA7;C9J8Q0;E7EU81;H0Y867;Q14789,A0A8J9C4H3;A0A8Q3SHH2;A0A8Q3WK92;A0A8Q3WKA7;C9J8Q0;E7EU81;H0Y867;Q14789,GOLGB1,Homo sapiens,Golgin B1;Golgin B1 (Fragment);Golgin B1 (Fragment);Golgin B1 (Fragment);Golgin B1 (Fragment);Golgin B1;Golgin B1 (Fragment);Golgin subfamily B member 1,166.94595336914062,149.52188110351562,163.8944854736328,175.83277893066406,175.55081176757812,192.13107299804688,171.8727569580078,167.58343505859375,151.8108367919922,178.63397216796875,180.57931518554688,149.86793518066406,178.50784301757812,147.66549682617188,176.44729614257812
A0A8Q3SHL5;A0A8Q3SHT5;Q96I59,A0A8Q3SHL5;A0A8Q3SHT5;Q96I59,NARS2,Homo sapiens,"Asparaginyl-tRNA synthetase 2, mitochondrial;Asparaginyl-tRNA synthetase 2, mitochondrial;Probable asparagine--tRNA ligase, mitochondrial",155.88282775878906,219.85169982910156,188.5390167236328,190.47268676757812,208.4093780517578,155.84085083007812,174.53363037109375,199.2328338623047,185.06683349609375,174.5432586669922,225.79786682128906,189.7933807373047,215.63131713867188,136.39437866210938,182.58277893066406
A0A8Q3SHL8;A0A8Q3SII1;A0A8Q3WKB9;A0A8Q3WKC3;A0A8Q3WKC7;A0A8Q3WKC9;A0A8V8TLR7;Q96HW7,A0A8Q3SHL8;A0A8Q3SII1;A0A8Q3WKB9;A0A8Q3WKC3;A0A8Q3WKC7;A0A8Q3WKC9;A0A8V8TLR7;Q96HW7,INTS4,Homo sapiens,Integrator complex subunit 4,142.1633758544922,160.75372314453125,121.33786010742188,134.71812438964844,158.2461700439453,150.27914428710938,143.97544860839844,118.7001724243164,115.5178451538086,157.7969512939453,150.08656311035156,137.6213836669922,147.8077392578125,137.48086547851562,157.02650451660156
A0A8Q3SHZ3;O95613,A0A8Q3SHZ3;O95613,PCNT,Homo sapiens,Pericentrin,54.056400299072266,61.845272064208984,59.45570373535156,57.96994400024414,46.80877685546875,64.12712097167969,50.19218826293945,50.408241271972656,62.039337158203125,48.36803436279297,55.57198715209961,51.931209564208984,54.263736724853516,63.173728942871094,69.93547058105469
A0A8Q3SI00;A0A8Q3SI67;A0A8Q3SIY2;G3V169;P29466,A0A8Q3SI00;A0A8Q3SI67;A0A8Q3SIY2;G3V169;P29466,CASP1,Homo sapiens,Caspase 1;Caspase 1;Caspase 1;Caspase 1;Caspase-1,209.86793518066406,272.330810546875,221.5727996826172,222.81253051757812,247.55807495117188,235.7772216796875,262.78790283203125,266.958984375,209.32257080078125,233.6880340576172,201.98329162597656,199.8032989501953,260.8821105957031,221.4861602783203,202.38958740234375
A0A8Q3SI07;A0A8Q3SIN9;A0A8Q3WKF9;A0A8Q3WKH3;A0A8Q3WLK9;B4E1H8;C9J0V5;C9J9V9;Q9BQQ3,A0A8Q3SI07;A0A8Q3SIN9;A0A8Q3WKF9;A0A8Q3WKH3;A0A8Q3WLK9;B4E1H8;C9J0V5;C9J9V9;Q9BQQ3,GORASP1,Homo sapiens,Golgi reassembly stacking protein 1;Golgi reassembly stacking protein 1;Golgi reassembly stacking protein 1;Golgi reassembly stacking protein 1;Golgi reassembly stacking protein 1;Golgi reassembly stacking protein 1;Golgi reassembly stacking protein 1;Golgi reassembly stacking protein 1;Golgi reassembly-stacking protein 1,100.32138061523438,101.75698852539062,149.73873901367188,122.99344635009766,NaN,126.27354431152344,83.51498413085938,80.93914794921875,110.97120666503906,77.78570556640625,98.81184387207031,NaN,92.08759307861328,141.04861450195312,NaN
A0A8Q3SI37;A0A8Q3SI95;P02748,A0A8Q3SI37;A0A8Q3SI95;P02748,C9,Homo sapiens,Complement C9;Complement C9;Complement component C9,1137.6744384765625,1136.5372314453125,1134.569580078125,1129.6036376953125,996.8670654296875,1039.8773193359375,1015.8035278320312,1047.8504638671875,939.785888671875,1197.0614013671875,1363.33935546875,1370.115478515625,1138.0181884765625,1087.2215576171875,1126.1334228515625
A0A8Q3SI46;A0A8Q3SI64;A0A8Q3SIA9;A0A8Q3SIC0;A0A8Q3SIC7;A0A8Q3SIG8;A0A8Q3SIH0;A0A8Q3SJ63;A0A8Q3WKY2;A0A8Q3WKZ1;A0A8Q3WKZ4;A0A8Q3WKZ6;A0A8Q3WKZ9;A0A8Q3WL01;A0A8Q3WM09;A0A8Q3WM84;P00813,A0A8Q3SI46;A0A8Q3SI64;A0A8Q3SIA9;A0A8Q3SIC0;A0A8Q3SIC7;A0A8Q3SIG8;A0A8Q3SIH0;A0A8Q3SJ63;A0A8Q3WKY2;A0A8Q3WKZ1;A0A8Q3WKZ4;A0A8Q3WKZ6;A0A8Q3WKZ9;A0A8Q3WL01;A0A8Q3WM09;A0A8Q3WM84;P00813,ADA,Homo sapiens,Adenosine deaminase,60.850765228271484,21.956396102905273,56.774314880371094,NaN,48.319114685058594,43.57695388793945,45.99863052368164,37.878116607666016,28.949954986572266,NaN,61.00233840942383,110.58585357666016,59.739253997802734,26.363475799560547,50.01325988769531
A0A8Q3SI81;A0A8Q3SIA4;A0A8Q3WKU6;A0A8Q3WM48;Q6ULP2,A0A8Q3SI81;A0A8Q3SIA4;A0A8Q3WKU6;A0A8Q3WM48;Q6ULP2,AFTPH,Homo sapiens,Aftiphilin,NaN,43.304019927978516,32.52869415283203,47.96761703491211,55.45060729980469,29.28266143798828,25.362224578857422,29.792343139648438,48.219722747802734,47.57255172729492,19.622249603271484,35.619407653808594,38.647335052490234,42.16034698486328,53.893768310546875
A0A8Q3SI88;A0A8Q3WL56;P07358,A0A8Q3SI88;A0A8Q3WL56;P07358,C8B,Homo sapiens,Complement C8 beta chain;Complement C8 beta chain;Complement component C8 beta chain,694.0172119140625,574.619384765625,582.2863159179688,768.7925415039062,869.9965209960938,620.409912109375,580.9912719726562,455.4855041503906,424.1854248046875,695.2174682617188,742.6132202148438,908.3965454101562,582.129638671875,593.6607666015625,610.0740966796875
A0A8Q3SI94;A0A8Q3WKT6;B1AP13;H3BLV0;P08174,A0A8Q3SI94;A0A8Q3WKT6;B1AP13;H3BLV0;P08174,CD55,Homo sapiens,CD55 molecule (Cromer blood group);CD55 molecule (Cromer blood group);CD55 molecule (Cromer blood group);CD55 molecule (Cromer blood group) (Fragment);Complement decay-accelerating factor,2157.144775390625,2840.369140625,3124.29296875,2572.90380859375,3076.2373046875,2728.114013671875,2770.8740234375,2974.927490234375,2667.895751953125,2701.926025390625,3008.187255859375,3032.123046875,2761.189697265625,2974.05859375,2744.49755859375
A0A8Q3SI99;A0A8Q3SIA1;A0A8Q3SID8;A0A8Q3SIE0;A0A8Q3WKW3;A0A8Q3WKW7;A0A8Q3WLF7;P08603,A0A8Q3SI99;A0A8Q3SIA1;A0A8Q3SID8;A0A8Q3SIE0;A0A8Q3WKW3;A0A8Q3WKW7;A0A8Q3WLF7;P08603,CFH;;CFH;CFH;CFH;CFH;CFH;CFH,Homo sapiens,Complement factor H;Sushi domain-containing protein;Complement factor H;Complement factor H;Complement factor H;Complement factor H;Complement factor H;Complement factor H,196.0718536376953,182.7535858154297,165.1326141357422,199.57395935058594,199.53468322753906,181.57305908203125,197.99722290039062,214.91732788085938,210.9715576171875,192.26644897460938,183.6653594970703,229.2434844970703,202.96963500976562,205.16317749023438,222.05734252929688
A0A8Q3SIA0;O60830;V9GYU0,A0A8Q3SIA0;O60830;V9GYU0,TIMM17B,Homo sapiens,Translocase of inner mitochondrial membrane 17B;Mitochondrial import inner membrane translocase subunit Tim17-B;Translocase of inner mitochondrial membrane 17B (Fragment),97.0603256225586,95.85539245605469,95.25077056884766,82.23609161376953,110.77055358886719,74.26637268066406,95.18382263183594,90.89553833007812,87.15326690673828,102.60967254638672,112.35848999023438,86.01336669921875,99.94786834716797,116.96170043945312,113.16630554199219
A0A8Q3SIA8;F8VQX6;H0YI09;Q9H8H3,A0A8Q3SIA8;F8VQX6;H0YI09;Q9H8H3,;METTL7A;METTL7A;TMT1A,Homo sapiens,Methyltransferase type 11 domain-containing protein;Methyltransferase like 7A (Fragment);Methyltransferase like 7A (Fragment);N6-adenosine-methyltransferase TMT1A,235.50238037109375,265.4009094238281,265.1526794433594,225.1702423095703,289.9128112792969,288.34991455078125,273.1890563964844,250.81625366210938,173.0337371826172,237.57557678222656,259.0710754394531,210.0106658935547,211.29376220703125,215.04637145996094,264.0711975097656
A0A8Q3SIB7;A0A8Q3SII9;A0A8Q3WKY0;Q6F5E8,A0A8Q3SIB7;A0A8Q3SII9;A0A8Q3WKY0;Q6F5E8,CARMIL2,Homo sapiens,"Capping protein regulator and myosin 1 linker 2;Capping protein regulator and myosin 1 linker 2;Capping protein regulator and myosin 1 linker 2;Capping protein, Arp2/3 and myosin-I linker protein 2",NaN,123.4981689453125,144.71920776367188,132.51759338378906,NaN,113.14542388916016,63.3382453918457,NaN,104.23265838623047,185.39404296875,121.23127746582031,115.00961303710938,NaN,112.93901824951172,121.32496643066406
A0A8Q3SIC5;P14649,A0A8Q3SIC5;P14649,MYL6B,Homo sapiens,Myosin light chain 6B,NaN,159.7382354736328,96.86495208740234,NaN,83.55094146728516,119.25780487060547,116.97815704345703,145.66873168945312,89.45392608642578,82.87590026855469,118.74244689941406,78.5732650756836,65.8498764038086,90.5022201538086,121.93900299072266
A0A8Q3SID9;C9JB29;Q14790,A0A8Q3SID9;C9JB29;Q14790,CASP8,Homo sapiens,Caspase 8;Caspase 8;Caspase-8,36.455753326416016,53.792091369628906,88.32450103759766,59.770606994628906,46.54246520996094,59.42913055419922,56.363616943359375,78.05156707763672,59.198097229003906,59.0246467590332,74.42216491699219,65.70878601074219,64.41220092773438,65.78279113769531,47.87364959716797
A0A8Q3SIG5;A0A8Q3WL84;K7ESE6;Q9BUM1,A0A8Q3SIG5;A0A8Q3WL84;K7ESE6;Q9BUM1,G6PC3,Homo sapiens,"Glucose 6 phosphatase, catalytic, 3, isoform CRA_a;Glucose-6-phosphatase catalytic subunit 3;Glucose-6-phosphatase catalytic subunit 3 (Fragment);Glucose-6-phosphatase 3",242.96347045898438,168.6516876220703,121.15470123291016,NaN,306.0343933105469,204.13107299804688,247.40621948242188,296.623046875,181.2238311767578,188.5283966064453,131.34300231933594,167.03131103515625,117.47315979003906,298.05340576171875,249.35902404785156
A0A8Q3SIN2;A0A8Q3SJA8;A0A8Q3WL55;A0A8Q3WL66;A0A8Q3WLR5;C9J5X9;Q8NB91,A0A8Q3SIN2;A0A8Q3SJA8;A0A8Q3WL55;A0A8Q3WL66;A0A8Q3WLR5;C9J5X9;Q8NB91,FANCB,Homo sapiens,FA complementation group B (Fragment);FA complementation group B;FA complementation group B;FA complementation group B;FA complementation group B;FA complementation group B;Fanconi anemia group B protein,116.9906997680664,NaN,114.14772033691406,NaN,NaN,NaN,NaN,86.39537048339844,105.04669952392578,NaN,58.923404693603516,NaN,42.92424011230469,NaN,NaN
A0A8Q3SIP9;A0A8Q3WKG3;P82675,A0A8Q3SIP9;A0A8Q3WKG3;P82675,MRPS5,Homo sapiens,"Mitochondrial ribosomal protein S5;Mitochondrial ribosomal protein S5;28S ribosomal protein S5, mitochondrial",435.51177978515625,501.80084228515625,433.9855041503906,540.10107421875,479.5517578125,475.72161865234375,413.48681640625,436.7379455566406,456.979248046875,584.4014892578125,605.7342529296875,579.3026123046875,487.4903564453125,517.0889282226562,464.0916748046875
